4.521049976348877 0.0 0 0 0
4.525879621505737 0.0 0 0 0
4.530975341796875 0.0 0 0 0
4.5359790325164795 0.0 0 0 0
4.540322303771973 0.0 0 0 0
4.5452210903167725 0.0 0 0 0
4.559229850769043 0.0 0 0 0
4.567233562469482 0.0 0 0 0
4.570235252380371 0.0 0 0 0
4.575440168380737 0.0 0 0 0
4.580200910568237 0.0 0 0 0
4.585282325744629 0.0 0 0 0
4.59120774269104 0.0 0 0 0
4.595336437225342 0.0 0 0 0
4.600589990615845 0.0 0 0 0
4.605275869369507 0.0 0 0 0
4.6102001667022705 0.0 0 0 0
4.615199327468872 0.0 0 0 0
4.620289087295532 0.0 0 0 0
4.625340223312378 0.0 0 0 0
4.630494594573975 0.0 0 0 0
4.635578870773315 0.0 0 0 0
4.641207456588745 0.0 0 0 0
4.645492792129517 0.0 0 0 0
4.650495767593384 0.0 0 0 0
4.65619683265686 0.0 0 0 0
4.67020583152771 0.0 0 0 0
4.679211854934692 0.0 0 0 0
4.680212497711182 0.0 0 0 0
4.685570240020752 0.0 0 0 0
4.691164493560791 0.0 0 0 0
4.695571660995483 0.0 0 0 0
4.700253248214722 0.0 0 0 0
4.705337285995483 0.0 0 0 0
4.710344552993774 0.0 0 0 0
4.715290546417236 0.0 0 0 0
4.721031188964844 0.0 0 0 0
4.725286483764648 0.0 0 0 0
4.730197906494141 0.0 0 0 0
4.7376885414123535 0.0 0 0 0
4.74369215965271 0.0 0 0 0
4.747824192047119 0.0 0 0 0
4.752826690673828 0.0 0 0 0
4.757887840270996 0.0 0 0 0
4.762037992477417 0.0 0 0 0
4.7661964893341064 0.0 0 0 0
4.771199941635132 0.0 0 0 0
4.786209344863892 0.0 0 0 0
4.795215129852295 0.0 0 0 0
4.800185203552246 0.0 0 0 0
4.8051886558532715 0.0 0 0 0
4.81009316444397 0.0 0 0 0
4.815209150314331 0.0 0 0 0
4.820402145385742 0.0 0 0 0
4.825193881988525 0.0 0 0 0
4.830812454223633 0.0 0 0 0
4.835188865661621 0.0 0 0 0
4.840137243270874 0.0 0 0 0
4.845220327377319 0.0 0 0 0
4.850261211395264 0.0 0 0 0
4.856077671051025 0.0 0 0 0
4.86122465133667 0.0 0 0 0
4.865379571914673 0.0 0 0 0
4.870462656021118 0.0 0 0 0
4.875556945800781 0.0 0 0 0
4.887562036514282 0.0 0 0 0
4.895567417144775 0.0 0 0 0
4.900311470031738 0.0 0 0 0
4.905744552612305 0.0 0 0 0
4.910842657089233 0.0 0 0 0
4.91553807258606 0.0 0 0 0
4.920180559158325 0.0 0 0 0
4.92530632019043 0.0 0 0 0
4.930201053619385 0.0 0 0 0
4.9351770877838135 0.0 0 0 0
4.940284252166748 0.0 0 0 0
4.945670127868652 0.0 0 0 0
4.95030951499939 0.0 0 0 0
4.955289125442505 0.0 0 0 0
4.960160970687866 0.0 0 0 0
4.965269565582275 0.0 0 0 0
4.970273733139038 0.0 0 0 0
4.975276470184326 0.0 0 0 0
4.980148553848267 0.0 0 0 0
4.98518705368042 0.0 0 0 0
4.998197317123413 0.0 0 0 0
5.006202220916748 0.0 0 0 0
5.0102033615112305 0.0 0 0 0
5.015198707580566 0.0 0 0 0
5.020280838012695 0.0 0 0 0
5.025285005569458 0.0 0 0 0
5.03039813041687 0.0 0 0 0
5.035252571105957 0.0 0 0 0
5.040196418762207 0.0 0 0 0
5.045289039611816 0.0 0 0 0
5.0501978397369385 0.0 0 0 0
5.0553061962127686 0.0 0 0 0
5.061206817626953 0.0 0 0 0
5.065201044082642 0.0 0 0 0
5.070370674133301 0.0 0 0 0
5.075645446777344 0.0 0 0 0
5.080801248550415 0.0 0 0 0
5.086080551147461 0.0 0 0 0
5.091192007064819 0.0 0 0 0
5.095287799835205 0.0 0 0 0
5.109296798706055 0.0 0 0 0
5.114300012588501 0.0 0 0 0
5.117310285568237 0.0 0 0 0
5.120427131652832 0.0 0 0 0
5.125835657119751 0.0 0 0 0
5.130322217941284 0.0 0 0 0
5.136021375656128 0.0 0 0 0
5.140201568603516 0.0 0 0 0
5.145198345184326 0.0 0 0 0
5.150162935256958 0.0 0 0 0
5.158317565917969 0.0 0 0 0
5.163321256637573 0.0 0 0 0
5.1673243045806885 0.0 0 0 0
5.172385931015015 0.0 0 0 0
5.177388906478882 0.0 0 0 0
5.182231664657593 0.0 0 0 0
5.186173439025879 0.0 0 0 0
5.192121744155884 0.0 0 0 0
5.196247100830078 0.0 0 0 0
5.20036244392395 0.0 0 0 0
5.206456661224365 0.0 0 0 0
5.2184624671936035 0.0 0 0 0
5.226467609405518 0.0 0 0 0
5.230568170547485 0.0 0 0 0
5.234341859817505 0.0 0 0 0
5.240530729293823 0.0 0 0 0
5.24518346786499 0.0 0 0 0
5.249472618103027 0.0 0 0 0
5.254635334014893 0.0 0 0 0
5.260182857513428 0.0 0 0 0
5.264309644699097 0.0 0 0 0
5.270315408706665 0.0 0 0 0
5.2751946449279785 0.0 0 0 0
5.280167579650879 0.0 0 0 0
5.285287857055664 0.0 0 0 0
5.290401935577393 0.0 0 0 0
5.295201539993286 0.0 0 0 0
5.300522327423096 0.0 0 0 0
5.305201292037964 0.0 0 0 0
5.31032133102417 0.0 0 0 0
5.324331045150757 0.0 0 0 0
5.331335783004761 0.0 0 0 0
5.335338354110718 0.0 0 0 0
5.340439558029175 0.0 0 0 0
5.345692157745361 0.0 0 0 0
5.350855588912964 0.0 0 0 0
5.35528826713562 0.0 0 0 0
5.360317945480347 0.0 0 0 0
5.36543345451355 0.0 0 0 0
5.370437145233154 0.0 0 0 0
5.376216411590576 0.0 0 0 0
5.380322456359863 0.0 0 0 0
5.385239362716675 0.0 0 0 0
5.390201568603516 0.0 0 0 0
5.3972063064575195 0.0 0 0 0
5.403270959854126 0.0 0 0 0
5.408405065536499 0.0 0 0 0
5.413408279418945 0.0 0 0 0
5.41741156578064 0.0 0 0 0
5.422490835189819 0.0 0 0 0
5.452511548995972 0.0 0 0 0
5.460516691207886 0.0 0 0 0
5.46567702293396 0.0 0 0 0
5.470730781555176 0.0 0 0 0
